Date,CALAVO GROWERS INC##,Fresh Del Monte Produce Inc. Common Stock,Chipotle Mexican Grill Inc. Common Stock,Sysco Corporation Common Stock
3/8/2011,21.7300,25.7700,249.6700,27.6300
3/7/2011,20.9900,25.5000,252.5600,27.5900
3/4/2011,21.1900,26.0000,255.0000,27.5600
3/3/2011,21.1600,26.0200,246.8500,27.5400
3/2/2011,20.5600,27.1500,242.8200,27.5400
3/1/2011,22.9800,26.7600,241.1500,27.7300
2/28/2011,23.2200,28.5800,245.0000,27.7900
2/25/2011,23.9700,27.6800,248.3600,27.9100
2/24/2011,23.8300,26.9800,245.3000,27.7800
2/23/2011,23.1100,27.3600,244.1900,28.0100
2/22/2011,23.8100,27.2100,251.9000,28.2700
2/21/2011,23.6900,27.3500,256.0250,28.4550
2/18/2011,23.5700,27.4900,260.1500,28.6400
2/17/2011,23.7900,26.7200,265.5400,28.3900
2/16/2011,24.0000,26.5400,264.0100,28.3500
2/15/2011,23.5000,26.4800,265.5800,28.2500
2/14/2011,24.0700,26.6000,272.9500,28.0300
2/11/2011,23.7600,26.5600,268.7300,28.2400
2/10/2011,23.7800,26.4900,256.6300,28.1000
2/9/2011,23.5800,26.4900,252.5100,28.0500
2/8/2011,23.6100,26.7800,247.2600,28.0100
2/7/2011,23.6300,26.9100,247.5500,28.0100
2/4/2011,23.4200,27.0700,246.3100,29.8500
2/3/2011,23.5500,26.8100,239.2200,29.7000
2/2/2011,23.5300,26.5600,228.9000,29.3200
2/1/2011,23.7200,27.1100,221.9000,29.1800
1/31/2011,23.0800,26.4500,218.9200,29.1400
1/28/2011,23.2900,26.3000,219.4300,29.1900
1/27/2011,23.5600,26.9700,225.5200,29.7900
1/26/2011,23.6400,27.4400,217.7400,29.6900
1/25/2011,23.2000,27.4400,221.9900,29.6600
1/24/2011,23.3700,27.2600,220.4600,29.7500
1/21/2011,23.3900,27.1400,223.6300,29.9400
1/20/2011,23.2400,27.1100,223.0400,29.9700
1/19/2011,22.6100,27.3200,229.3300,29.9600
1/18/2011,23.2000,27.2400,232.7000,30.0300
1/17/2011,23.3500,27.3300,233.7950,30.2400
1/14/2011,23.5000,27.4200,234.8900,30.4500
1/13/2011,23.6400,26.6500,229.6400,30.5000
1/12/2011,23.4000,26.4000,217.6700,30.4600
1/11/2011,22.8200,24.7900,220.7900,30.1100
1/10/2011,22.5200,24.7500,223.6700,30.0800
1/7/2011,22.1400,24.6900,224.2600,30.3600
1/6/2011,22.2100,24.8100,226.5000,29.8600
1/5/2011,22.5800,24.9000,221.0000,29.6700
1/4/2011,23.0200,24.8200,222.3700,29.6600
1/3/2011,23.7000,25.3300,223.6300,29.2100
12/31/2010,23.0500,24.9500,212.6600,29.4000
12/30/2010,23.1300,25.0000,217.7700,29.3800
12/29/2010,23.3500,24.8900,221.0600,29.1800
12/28/2010,22.9800,24.5400,220.0400,29.0600
12/27/2010,23.1900,24.4800,222.7300,29.0600
12/24/2010,22.9900,24.6100,225.5100,29.0550
12/23/2010,22.7900,24.7400,228.2900,29.0500
12/22/2010,22.9300,24.8900,231.7800,29.2000
12/21/2010,23.8200,24.8000,234.3600,29.3300
12/20/2010,23.7000,24.7200,236.1000,29.3600
12/17/2010,23.1400,25.0800,238.0200,29.3000
12/16/2010,23.3100,24.7700,234.7700,29.3000
12/15/2010,23.0700,24.5300,226.7900,29.1900
12/14/2010,23.8500,24.6100,227.9000,29.1700
12/13/2010,23.3900,24.3500,226.1100,29.4200
12/10/2010,23.6600,24.4300,238.2200,29.4200
12/9/2010,23.0700,24.1000,235.6300,29.3400
12/8/2010,23.2100,23.8200,236.1700,29.4300
12/7/2010,24.3200,23.8400,241.5400,29.1700
12/6/2010,24.1500,23.6900,241.0600,29.2500
12/3/2010,23.6700,23.6700,235.9500,29.3000
12/2/2010,23.3100,23.0000,250.9600,29.3100
12/1/2010,23.3300,22.2700,258.8200,29.4000
11/30/2010,23.0900,21.9600,258.4900,29.0200
11/29/2010,23.0400,22.0300,257.0100,29.0300
11/26/2010,23.1000,22.1700,256.4600,28.9600
11/25/2010,23.3250,22.1800,253.3250,29.1100
11/24/2010,23.5500,22.1900,250.1900,29.2600
11/23/2010,23.0200,21.9300,243.9000,29.0600
11/22/2010,23.1100,22.0400,242.9200,29.0300
11/19/2010,22.6300,22.1500,232.2700,28.8400
11/18/2010,22.7000,22.2400,227.6400,29.0000
11/17/2010,22.2600,21.8200,230.9600,28.6700
11/16/2010,22.1700,21.8800,225.0900,28.7800
11/15/2010,22.3200,21.9800,230.3700,28.9200
11/12/2010,22.6100,21.8600,234.0200,28.6900
11/11/2010,22.9400,22.1800,237.7600,28.6200
11/10/2010,23.3300,22.5000,236.5500,28.8700
11/9/2010,22.8000,22.3800,227.3400,28.7900
11/8/2010,23.0000,22.5000,229.9000,29.2300
11/5/2010,22.8600,22.3000,230.5600,30.0300
11/4/2010,22.9900,22.2500,222.8600,30.1300
11/3/2010,22.5200,21.7500,219.3200,29.9100
11/2/2010,22.4800,21.3400,215.2100,29.8000
11/1/2010,21.9800,21.7500,211.0800,29.5900
10/29/2010,21.9000,22.1300,210.2100,29.4600
10/28/2010,22.0900,21.9700,210.4200,29.7200
10/27/2010,22.1100,21.9400,212.3000,29.4100
10/26/2010,22.1700,21.9600,212.8600,29.5000
10/25/2010,22.1600,21.9300,205.6500,29.5500
10/22/2010,22.2300,21.9700,205.7700,29.5600
10/21/2010,22.2400,21.8700,179.2500,29.3500
10/20/2010,22.1500,22.0700,180.7500,29.0400
10/19/2010,22.0600,21.8500,181.8600,28.7800
10/18/2010,22.2000,21.8500,183.6900,29.2000
10/15/2010,21.6900,22.0400,181.8700,29.2000
10/14/2010,21.4800,22.1200,181.2700,29.0900
10/13/2010,21.5200,22.0000,180.9800,28.9000
10/12/2010,21.5100,21.7700,180.9100,28.5800
10/11/2010,20.9900,21.8900,178.6000,28.6000
10/8/2010,21.0700,21.9800,176.5600,28.5300
10/7/2010,21.5500,21.8000,177.0100,28.6100
10/6/2010,21.2700,21.9000,174.8200,28.5200
10/5/2010,21.7300,21.7800,178.9800,28.7500
10/4/2010,21.1500,21.4700,172.9600,28.3300
10/1/2010,21.4700,21.8400,174.5000,28.5800
9/30/2010,21.6800,21.7000,172.0000,28.5200
9/29/2010,21.9600,22.5400,176.0300,28.9800
9/28/2010,22.3600,22.3900,176.6700,29.5500
9/27/2010,21.8900,22.2900,175.8300,29.5500
9/24/2010,21.5900,22.5300,173.1900,29.9800
9/23/2010,21.0100,22.0500,166.6600,29.5400
9/22/2010,21.1900,22.2800,165.7400,29.7700
9/21/2010,21.7500,22.5000,168.3100,29.7200
9/20/2010,21.9800,23.0000,170.1300,29.5900
9/17/2010,21.3700,22.5600,168.3100,29.1700
9/16/2010,21.0500,22.4400,167.0300,29.1000
9/15/2010,21.4100,22.6100,169.6600,29.0100
9/14/2010,20.9000,22.6700,168.5200,28.7400
9/13/2010,20.9700,22.8200,168.3700,28.9600
9/10/2010,20.2200,22.4100,166.0100,28.7700
9/9/2010,20.0800,22.2000,162.8200,28.4900
9/8/2010,19.3300,22.0900,166.0500,28.3900
9/7/2010,19.4700,21.9100,164.7800,28.3300
9/6/2010,19.5750,22.2300,163.5100,28.5600
9/3/2010,19.6800,22.2300,163.5100,28.5600
9/2/2010,19.7500,22.0900,164.1900,28.4400
9/1/2010,19.1400,22.0000,159.4100,28.1400
8/31/2010,19.6300,21.9700,150.8300,27.4900
8/30/2010,19.6500,21.8700,148.8400,27.2900
8/27/2010,20.1800,21.9400,153.0300,28.0500
8/26/2010,19.2000,21.5000,148.4800,27.8400
8/25/2010,19.4300,21.8100,147.6100,28.2300
8/24/2010,19.4800,21.4400,145.6900,27.9700
8/23/2010,19.5500,21.2800,149.5600,28.6300
8/20/2010,19.8700,20.9500,149.8400,28.4800
8/19/2010,20.0900,21.0200,147.9200,28.3000
8/18/2010,20.7800,21.8300,149.4200,28.9000
8/17/2010,20.9800,21.6100,147.8700,29.2000
8/16/2010,21.2900,21.2900,144.9700,29.2800
8/13/2010,21.0800,20.7300,142.6300,29.9800
8/12/2010,21.2500,20.4500,146.2300,30.2100
8/11/2010,20.9400,21.0100,146.3200,30.1800
8/10/2010,21.0500,21.8500,150.0300,30.9500
8/9/2010,20.9100,21.6100,151.3400,31.0500
8/6/2010,20.5100,21.2100,151.6000,30.6100
8/5/2010,20.4300,21.2500,150.9300,30.8800
8/4/2010,21.0200,21.0400,152.5400,31.2800
8/3/2010,20.7100,20.8300,151.2400,31.4400
8/2/2010,21.1700,21.0700,150.5100,31.3700
7/30/2010,21.1200,20.8400,147.9000,30.9700
7/29/2010,21.0300,20.1100,146.0100,30.7800
7/28/2010,21.2600,20.2800,147.9400,30.8500
7/27/2010,21.5700,21.0900,148.2800,30.9500
7/26/2010,21.4500,20.8800,148.5700,31.1500
7/23/2010,21.3000,20.7500,145.5000,30.9400
7/22/2010,20.9300,20.4300,133.1600,30.5800
7/21/2010,19.7300,19.5800,129.6000,30.0100
7/20/2010,20.0900,19.9100,133.9700,30.3700
7/19/2010,19.7400,19.6500,130.2400,29.8500
7/16/2010,19.6000,19.5900,136.8200,29.8700
7/15/2010,19.9400,20.1700,142.4600,30.1800
7/14/2010,20.0700,20.4100,143.7200,29.9700
7/13/2010,19.9500,20.6100,142.7600,29.9400
7/12/2010,19.0000,20.0600,139.9300,29.5500
7/9/2010,18.7800,20.2300,140.4100,29.6200
7/8/2010,18.6100,20.1300,139.5700,29.4500
7/7/2010,18.5800,20.1100,138.4500,29.1200
7/6/2010,18.6200,19.6400,135.2600,28.3900
7/5/2010,18.8150,19.9400,137.2400,28.2700
7/2/2010,19.0100,19.9400,137.2400,28.2700
7/1/2010,18.9500,19.9500,138.6700,28.5400
6/30/2010,17.9600,20.2400,136.8100,28.5700
6/29/2010,18.2900,20.7200,138.4400,29.2200
6/28/2010,18.9500,21.4200,145.9600,29.9400
6/25/2010,19.3000,21.4100,146.8400,29.6100
6/24/2010,19.1200,21.4700,144.7600,29.9300
6/23/2010,19.0500,21.3900,147.3000,30.4300
6/22/2010,18.9900,21.5100,145.1500,30.6700
6/21/2010,19.2600,21.7300,151.5900,30.8800
6/18/2010,19.5200,21.6100,152.7400,31.1100
6/17/2010,19.4500,21.3000,151.8500,31.0200
6/16/2010,19.6400,20.9700,152.5200,30.9900
6/15/2010,18.8200,20.7300,152.9200,30.9400
6/14/2010,18.2700,20.4000,148.7700,30.7400
6/11/2010,18.1300,20.5200,149.4800,30.9500
6/10/2010,18.4000,20.2300,146.1400,30.7300
6/9/2010,18.4400,20.1200,143.3700,30.3900
6/8/2010,18.9400,20.1300,142.0300,30.0500
6/7/2010,18.9300,19.8100,139.0700,29.5000
6/4/2010,18.6300,19.9400,143.8100,29.3900
6/3/2010,18.8700,20.0900,148.9000,30.1800
6/2/2010,18.2000,20.0800,147.6100,30.2000
6/1/2010,15.7500,19.4900,141.2500,29.5900
5/31/2010,15.8600,20.0000,142.2800,29.8100
5/28/2010,15.9700,20.0000,142.2800,29.8100
5/27/2010,16.0000,20.3700,143.9900,29.8500
5/26/2010,15.6200,19.9500,138.0900,29.0700
5/25/2010,15.8600,19.7200,136.2800,28.9000
5/24/2010,15.7500,20.2300,137.4800,29.1300
5/21/2010,16.6500,20.3900,135.7700,29.5400
5/20/2010,16.4900,21.0500,133.8400,29.3800
5/19/2010,17.3900,21.7500,138.9100,30.4400
5/18/2010,17.3500,21.5400,139.6600,30.5700
5/17/2010,17.5400,21.5600,139.0300,30.3700
5/14/2010,17.5000,21.5500,138.6100,30.1700
5/13/2010,17.5600,21.3400,141.8500,30.7500
5/12/2010,17.4200,21.6200,142.3700,30.6900
5/11/2010,17.0700,21.0100,138.0600,30.3800
5/10/2010,16.9900,20.8600,136.9200,30.2600
5/7/2010,16.2200,20.6400,128.8300,29.4300
5/6/2010,16.7600,21.1300,131.5200,29.8800
5/5/2010,17.6300,21.0000,135.0000,31.0400
5/4/2010,17.7600,21.9200,133.3900,30.8800
5/3/2010,17.7800,21.6900,138.9000,31.0300
4/30/2010,17.3400,20.8700,134.9100,31.5400
4/29/2010,18.2700,21.7700,139.1300,31.2300
4/28/2010,18.2700,21.2700,135.2700,30.8200
4/27/2010,18.3400,21.2200,139.0400,30.6200
4/26/2010,18.4000,22.0200,141.9800,31.4100
4/23/2010,18.6000,22.3900,142.9800,31.1900
4/22/2010,18.6100,22.1900,144.7200,30.8700
4/21/2010,17.9300,21.9600,126.7500,30.5000
4/20/2010,17.9200,21.6400,124.0800,30.4600
4/19/2010,17.9900,21.4700,123.4300,29.9200
4/16/2010,18.4500,21.5300,124.0500,29.7100
4/15/2010,18.4300,21.5300,125.0800,29.9200
4/14/2010,18.7000,21.4400,125.9700,30.1600
4/13/2010,18.5800,20.9800,125.5400,30.2800
4/12/2010,18.4500,21.1400,123.2100,29.8700
4/9/2010,18.4700,20.7400,122.5200,29.8800
4/8/2010,18.4000,20.4400,122.7300,29.5700
4/7/2010,18.1800,20.7100,122.4700,29.8100
4/6/2010,18.1800,20.6000,122.1700,29.9800
4/5/2010,18.5100,20.5300,119.3000,29.7300
4/2/2010,18.3900,20.8300,114.4800,29.6000
4/1/2010,18.2700,20.8300,114.4800,29.6000
3/31/2010,18.2400,20.2500,112.6700,29.5000
3/30/2010,18.7200,20.9200,114.4800,29.7200
3/29/2010,18.4600,20.9300,114.6000,29.6800
3/26/2010,18.1200,20.7100,114.0200,29.1700
3/25/2010,18.2200,20.3500,114.9800,29.0100
3/24/2010,18.5000,20.7100,114.3500,29.0900
3/23/2010,18.1300,20.8800,115.2700,29.4300
3/22/2010,17.9900,20.6000,114.4400,28.9500
3/19/2010,18.0000,20.5300,113.6300,28.7700
3/18/2010,17.9700,20.8700,114.1700,28.9100
3/17/2010,18.0000,20.5100,115.0200,29.0600
3/16/2010,18.2000,20.6700,114.7100,28.6300
3/15/2010,18.2000,20.5100,114.1800,28.6800
3/12/2010,19.0500,20.3200,114.9800,28.6400
3/11/2010,19.2000,20.6200,112.9600,28.6500
3/10/2010,18.7100,20.4300,112.3200,28.4100
3/9/2010,18.5100,20.2700,112.0100,28.7000
3/8/2010,18.4400,19.9400,111.5000,28.9500
3/5/2010,18.3300,20.1600,110.6300,29.0400
3/4/2010,17.7400,19.2500,109.0300,28.9800
3/3/2010,18.2500,19.5800,110.0800,28.7500
3/2/2010,18.5000,21.1500,110.1200,29.0700
3/1/2010,18.1200,19.8500,107.9300,28.9700
2/26/2010,17.6900,19.4100,104.7100,28.9000
2/25/2010,18.0600,19.5000,103.8200,29.2100
2/24/2010,18.1000,19.4300,104.8400,28.9700
2/23/2010,17.9900,19.5200,103.6400,28.9200
2/22/2010,17.8900,20.1100,103.9300,29.0000
2/19/2010,17.7800,20.0000,104.9900,29.1400
2/18/2010,17.9400,20.1300,103.9800,28.5100
2/17/2010,17.5800,20.2000,104.4600,28.4700
2/16/2010,17.0100,20.0400,103.7900,28.1800
2/15/2010,16.8400,19.9000,104.8700,27.5400
2/12/2010,16.6700,19.9000,104.8700,27.5400
2/11/2010,16.6400,19.8400,101.1200,27.5900
2/10/2010,16.3800,20.0400,99.5100,27.4200
2/9/2010,16.3500,19.8500,100.6500,27.3300
2/8/2010,16.2800,19.7500,99.9200,27.0000
2/5/2010,16.3600,20.3000,95.2000,27.2100
2/4/2010,16.2500,20.0000,98.5100,27.2900
2/3/2010,16.2400,20.6500,100.3800,27.8000
2/2/2010,16.4300,20.6500,100.8500,28.1600
2/1/2010,16.7700,20.2500,100.3800,28.3700
1/29/2010,16.7600,20.3300,96.4600,27.9900
1/28/2010,17.4900,20.4600,98.6200,27.5400
1/27/2010,18.0300,20.7900,98.4400,27.6100
1/26/2010,17.2800,20.6100,97.5000,27.6000
1/25/2010,17.4400,20.8300,95.8500,27.7600
1/22/2010,17.2800,20.7600,97.7700,27.4700
1/21/2010,16.5700,21.0500,100.0600,27.8000
1/20/2010,17.0500,22.1600,97.8500,28.4300
1/19/2010,18.0700,22.5100,99.5000,28.3900
1/18/2010,17.9300,22.4600,98.0600,28.1300
1/15/2010,17.7900,22.4600,98.0600,28.1300
1/14/2010,17.9500,22.7300,99.4200,28.1800
1/13/2010,17.7000,22.7600,95.6400,28.0000
1/12/2010,17.3800,22.5100,95.4200,27.7000
1/11/2010,17.3800,22.5300,96.7700,27.8500
1/8/2010,16.7100,22.1600,91.8900,27.9100
1/7/2010,16.2200,22.5200,86.4300,28.0900
1/6/2010,16.2800,22.3400,87.3200,28.0600
1/5/2010,16.0100,22.2600,89.0200,27.9800
1/4/2010,16.1500,22.6000,87.8400,28.1000
1/1/2010,16.5750,22.1000,88.1600,27.9400
12/31/2009,17.0000,22.1000,88.1600,27.9400
12/30/2009,16.7500,22.7500,89.9800,28.3000
12/29/2009,16.6800,22.5200,91.2900,28.3400
12/28/2009,16.4700,22.1800,91.0300,28.6200
12/25/2009,16.6550,22.0200,90.3400,28.5300
12/24/2009,16.8400,22.0200,90.3400,28.5300
12/23/2009,16.6700,21.6400,90.1800,28.5300
12/22/2009,16.4600,21.1500,90.8500,28.3200
12/21/2009,16.9400,21.3900,89.7100,27.8100
12/18/2009,16.6000,21.1300,89.4900,27.3900
12/17/2009,15.3600,20.9200,89.1700,27.5800
12/16/2009,15.9100,21.9900,88.8600,27.9700
12/15/2009,16.7300,21.4800,89.8700,28.2100
12/14/2009,16.8400,21.2600,89.8700,28.6600
12/11/2009,16.7100,21.1400,87.3100,29.3300
12/10/2009,16.9000,20.9800,86.0900,28.9300
12/9/2009,17.0900,20.9100,85.1600,28.6200
12/8/2009,17.7900,21.5100,83.8900,28.8000
12/7/2009,18.1600,22.2200,83.8800,28.4800
12/4/2009,17.7000,22.4800,84.8200,28.2800
12/3/2009,17.1600,21.8700,83.2100,27.9900
12/2/2009,17.8000,22.4500,85.5000,28.0000
12/1/2009,17.7900,22.5000,84.6100,27.5900
11/30/2009,16.8800,21.7300,83.4500,27.0400
11/27/2009,17.4600,22.2000,83.3300,26.8300
11/26/2009,17.8650,22.7200,84.4500,27.2000
11/25/2009,18.2700,22.7200,84.4500,27.2000
11/24/2009,18.5000,22.5200,83.9900,27.2200
11/23/2009,18.7100,23.2900,85.1400,27.4400
11/20/2009,18.4500,22.6800,83.8800,27.0400
11/19/2009,18.5300,22.5200,85.4700,26.9400
11/18/2009,19.2700,22.7700,87.5900,27.3200
11/17/2009,19.3000,22.6500,88.9600,27.3500
11/16/2009,19.5700,22.6500,89.6000,27.3500
11/13/2009,19.4300,22.5400,88.8600,27.0200
11/12/2009,18.8200,22.2300,87.5500,26.8100
11/11/2009,17.7900,22.8600,90.0900,26.9100
11/10/2009,18.1000,22.7900,89.8800,27.1600
11/9/2009,18.9700,22.8800,88.2600,27.4400
11/6/2009,18.9000,22.8300,86.4500,26.9100
11/5/2009,19.3600,22.4400,85.8600,26.8400
11/4/2009,18.5800,22.0800,82.4100,26.4900
11/3/2009,19.5400,21.8900,82.7200,26.4100
11/2/2009,18.1800,21.5200,82.6800,26.5000
10/30/2009,17.8500,21.7100,81.4900,26.4500
10/29/2009,18.7300,21.4500,81.7900,27.4100
10/28/2009,18.2600,21.4300,80.2400,27.0100
10/27/2009,18.8200,21.6100,79.7400,27.6100
10/26/2009,19.3100,21.9200,81.5700,27.2700
10/23/2009,19.1200,22.1400,82.3500,27.2300
10/22/2009,20.0700,23.4300,89.5200,27.5300
10/21/2009,20.0100,23.8000,85.4800,27.1900
10/20/2009,19.7700,24.0400,89.1400,27.3900
10/19/2009,20.2800,24.4200,91.4500,27.5100
10/16/2009,19.9800,23.8500,90.5300,27.1400
10/15/2009,19.5300,24.1600,91.0300,26.7100
10/14/2009,20.2800,24.2300,92.2500,26.0900
10/13/2009,20.4500,24.4300,91.7200,25.5200
10/12/2009,19.9500,24.2500,90.7400,25.3100
10/9/2009,20.8700,24.1100,91.7800,25.0400
10/8/2009,19.1100,23.6600,91.7100,24.5300
10/7/2009,18.9600,23.3800,91.4000,24.4200
10/6/2009,18.7600,23.3500,91.7400,24.5900
10/5/2009,19.0600,22.9300,92.4600,24.5200
10/2/2009,18.6700,23.1500,91.9700,24.3800
10/1/2009,18.6000,22.8400,93.2500,24.4800
9/30/2009,18.9800,22.6100,97.0500,24.8500
9/29/2009,19.2100,22.7600,96.3700,24.9500
9/28/2009,18.5000,22.8300,92.6500,25.1700
9/25/2009,17.5500,22.3600,91.6900,24.9300
9/24/2009,17.7000,22.7200,92.8000,25.2700
9/23/2009,18.0500,23.2400,92.1400,25.5500
9/22/2009,18.0500,23.0400,92.9200,25.5600
9/21/2009,18.0000,23.3200,92.7800,25.5900
9/18/2009,18.3100,23.4100,93.6700,25.6700
9/17/2009,17.9800,23.6800,91.0100,25.4800
9/16/2009,17.9300,23.9800,89.7700,25.7700
9/15/2009,18.2100,24.0000,89.4300,25.7900
9/14/2009,18.9700,23.8000,87.9800,25.9000
9/11/2009,18.9100,23.7700,87.5900,25.9900
9/10/2009,19.5000,23.8900,88.8500,25.9700
9/9/2009,19.7500,23.7400,88.1800,25.7800
9/8/2009,19.8900,23.2600,87.4200,25.7900
9/7/2009,19.6650,23.1700,86.6200,25.8050
9/4/2009,19.4400,23.0800,85.8200,25.8200
9/3/2009,19.2100,22.9500,84.5000,25.4400
9/2/2009,17.1900,22.9600,81.6000,25.1800
9/1/2009,16.7500,22.8300,81.2200,25.3600
8/31/2009,17.5800,22.9000,83.8800,25.4900
8/28/2009,17.6200,23.0000,85.0600,25.5900
8/27/2009,18.2400,22.6100,85.0600,25.5900
8/26/2009,18.2800,22.9700,85.1000,25.4100
8/25/2009,18.2600,23.1300,86.0500,25.3300
8/24/2009,18.0800,23.1500,87.0500,25.3300
8/21/2009,17.7000,22.7400,88.6700,25.2000
8/20/2009,17.1100,22.6200,88.4500,24.6700
8/19/2009,17.0100,22.6100,86.2600,24.3900
8/18/2009,17.0600,22.0400,86.2600,24.0800
8/17/2009,16.8100,21.5400,86.5600,24.1400
8/14/2009,17.3900,22.0700,87.9500,24.4600
8/13/2009,17.9100,22.4500,90.7400,24.7400
8/12/2009,17.8300,22.3100,91.1100,24.8800
8/11/2009,17.6100,22.7500,92.3700,24.7900
8/10/2009,17.7500,23.6500,93.6300,25.0300
8/7/2009,18.7500,23.3900,93.7000,24.8500
8/6/2009,18.2600,23.0100,93.2600,24.5800
8/5/2009,19.2200,22.7800,96.6000,24.7000
8/4/2009,20.8000,23.0900,96.8800,24.4900
8/3/2009,20.5500,22.0300,95.0000,24.0500
7/31/2009,20.3000,21.4100,93.8300,23.7600
7/30/2009,20.5700,21.7500,94.0200,23.5400
7/29/2009,20.0100,21.5100,94.2900,23.2900
7/28/2009,20.0100,21.8800,95.6200,23.2400
7/27/2009,19.3000,19.3200,92.0000,23.3200
7/24/2009,19.2600,19.0800,91.0900,23.0400
7/23/2009,19.5600,19.3200,91.7100,22.6500
7/22/2009,19.1800,18.4500,88.7800,23.1200
7/21/2009,19.3100,18.0900,88.7000,23.0100
7/20/2009,19.6200,18.0200,88.3000,23.0400
7/17/2009,19.4600,16.8500,85.0500,22.9100
7/16/2009,19.9500,16.8500,85.2200,22.9000
7/15/2009,19.9500,16.5500,81.9000,22.8600
7/14/2009,19.8700,15.6000,82.2000,21.9500
7/13/2009,19.6900,15.5700,80.7000,21.9800
7/10/2009,19.3000,15.5100,79.5900,21.5100
7/9/2009,19.1600,15.6700,79.6300,21.8200
7/8/2009,19.3400,15.7200,78.3700,21.7200
7/7/2009,19.5600,15.9600,76.8500,21.6700
7/6/2009,20.2600,16.1900,79.2800,22.1900
7/3/2009,20.1300,16.1600,79.4200,21.8000
7/2/2009,20.0000,16.1600,79.4200,21.8000
7/1/2009,20.3000,16.9200,82.7100,22.6000
6/30/2009,19.8300,16.2600,80.0000,22.4800
6/29/2009,19.8900,16.3900,79.3400,22.7100
6/26/2009,20.4800,16.5100,80.5000,22.9800
6/25/2009,19.8000,16.4100,80.6600,23.1300
6/24/2009,19.9100,16.5200,79.0400,22.9500
6/23/2009,20.1600,16.5200,78.7100,22.7600
6/22/2009,19.6800,16.7500,81.0200,23.4200
6/19/2009,20.2500,17.1200,83.9300,23.6800
6/18/2009,19.4900,16.7600,81.7700,23.6600
6/17/2009,18.0600,16.5900,79.1600,23.2900
6/16/2009,15.8900,16.8300,78.6000,22.8100
6/15/2009,16.1100,17.0100,80.9600,22.8200
6/12/2009,16.8100,17.5000,81.8400,23.9400
6/11/2009,16.8000,17.9400,80.8900,23.7000
6/10/2009,16.0500,17.7000,82.9900,23.4700
6/9/2009,16.7100,17.9200,84.6200,23.8200
6/8/2009,16.7300,17.7000,83.0600,23.7100
6/5/2009,16.9100,17.8200,85.4300,23.9200
6/4/2009,17.4000,18.6700,88.9000,24.1400
6/3/2009,17.0700,18.7000,87.0200,24.3500
6/2/2009,16.6900,18.7500,86.6100,24.4300
6/1/2009,17.2700,17.9000,84.5600,24.5500
5/29/2009,16.0800,17.7400,79.1900,23.9600
5/28/2009,15.0000,17.5800,80.0700,23.7400
5/27/2009,13.5100,17.2400,80.7900,23.7700
5/26/2009,13.5000,17.8100,79.1600,23.6100
5/25/2009,13.4300,16.8800,74.5400,23.2800
5/22/2009,13.3600,16.8800,74.5400,23.2800
5/21/2009,13.2500,17.1200,75.3500,23.1100
5/20/2009,13.0600,17.3900,75.1700,23.5700
5/19/2009,13.4600,17.2100,78.1000,23.3700
5/18/2009,12.6700,17.5100,77.3200,23.2800
5/15/2009,12.1500,17.0500,74.8600,22.8200
5/14/2009,12.1700,17.1200,75.3700,22.8700
5/13/2009,12.3500,17.1500,72.5200,23.0800
5/12/2009,12.5200,16.6900,74.8900,23.4000
5/11/2009,13.0000,15.7500,76.5500,23.4900
5/8/2009,13.7900,15.9800,77.3500,23.6000
5/7/2009,12.9800,15.2800,76.8800,23.5700
5/6/2009,13.6100,15.0000,80.6600,23.8400
5/5/2009,13.5200,14.6600,84.2700,23.2800
5/4/2009,13.9900,14.9600,82.8200,23.4100
5/1/2009,13.2300,14.5400,80.1600,24.3500
4/30/2009,14.2100,14.5200,81.0900,23.3300
4/29/2009,14.6500,14.8800,81.4400,22.9800
4/28/2009,14.1000,14.9000,84.1700,22.4200
4/27/2009,13.9000,17.0300,83.4700,22.5900
4/24/2009,14.3700,17.3200,81.9700,22.8000
4/23/2009,13.7400,17.6300,85.3100,22.2100
4/22/2009,14.1200,17.5400,85.5000,22.1300
4/21/2009,14.7000,17.8700,80.9900,22.0700
4/20/2009,13.8800,17.2700,77.7700,22.0100
4/17/2009,14.4500,18.2700,79.2500,22.9200
4/16/2009,14.3800,18.1100,79.0100,22.4700
4/15/2009,13.8700,18.4100,74.5400,22.1600
4/14/2009,13.1700,18.0000,73.0500,23.2000
4/13/2009,13.8900,17.9100,73.6000,23.3700
4/10/2009,14.0650,17.6400,71.5000,23.0200
4/9/2009,14.2400,17.6400,71.5000,23.0200
4/8/2009,13.4300,16.7900,69.7200,22.5800
4/7/2009,12.5600,16.3700,67.1700,22.3100
4/6/2009,12.3500,16.8100,69.3500,22.7900
4/3/2009,12.0100,17.0100,71.0800,22.9300
4/2/2009,11.8600,16.9500,69.8100,23.3600
4/1/2009,11.7000,16.2700,67.5000,22.6500
3/31/2009,12.0200,16.4200,66.3800,22.8000
3/30/2009,11.7300,16.0800,64.7300,22.7900
3/27/2009,13.6000,16.5600,68.5000,23.5800
3/26/2009,14.4300,16.6100,70.7500,23.8900
3/25/2009,13.9100,16.4000,65.4600,23.6400
3/24/2009,13.4000,16.4200,64.5000,23.1700
3/23/2009,14.4200,16.9800,63.8300,23.2800
3/20/2009,13.9700,16.0100,61.1100,22.6000
3/19/2009,14.2000,16.1900,62.3400,22.9500
3/18/2009,14.0100,15.8800,63.7200,22.9000
